,weekly_simple_returns,cumulative_returns
2016-07-01,,1.0
2016-07-08,-0.04073186943147922,0.9592681305685208
2016-07-15,0.0050298756372154935,0.9640931299680248
2016-07-22,0.031887739788723106,0.9948358808285408
2016-07-29,-0.04027919851983221,0.9547646888899959
2016-08-05,-0.07655437391643259,0.8816732758945047
2016-08-12,0.05503664888858919,0.9301976184143628
2016-08-19,-0.02838655840393368,0.9037925093920435
2016-08-26,0.025558462438438175,0.9268920562954818
2016-09-02,0.06032761942670913,0.9828092475173154
2016-09-09,0.029275879214331356,1.0115818523383602
2016-09-16,0.014982297956821223,1.0267376730578066
2016-09-23,0.01633699345431393,1.0435114797018494
2016-09-30,0.01745334811054191,1.0617242488144325
2016-10-07,-0.05889902867553287,0.9991897218380027
2016-10-14,0.030937899474759487,1.0301025530084398
2016-10-21,-0.0020086386626425377,1.0280334491939802
2016-10-28,-0.036974149915972455,0.9900227863248477
2016-11-04,-0.005757312513125458,0.9843229157488603
2016-11-11,0.012198799216871423,0.9963304733626462
2016-11-18,-0.0213393375499103,0.9750694410802988
2016-11-25,-0.02220237123149992,0.9534205873729429
2016-12-02,-0.03492249842580077,0.9201247584112853
2016-12-09,0.019584407632349636,0.9381448567526292
2016-12-16,-0.0027672348477090786,0.9355487896128242
2016-12-23,0.05902595534516916,0.9907704506917377
2016-12-30,0.08164441880286681,1.0716613283055192
2017-01-06,0.037648407572668054,1.112007670773432
2017-01-13,-0.050003063306636765,1.0564038808142826
2017-01-20,0.06984013685073956,1.1301832724200045
2017-01-27,0.012128614834852818,1.14389083002398
2017-02-03,0.0870663583660872,1.2434852389625288
2017-02-10,-0.031060702162682394,1.2048617143114217
2017-02-17,0.07640070224370538,1.296913995391369
2017-02-24,0.037590381968972374,1.3456654878590368
2017-03-03,0.25834565417568545,1.6933123186216226
2017-03-10,-0.03743444056888559,1.6299241192656195
2017-03-17,0.5795209529935356,2.5744992981695805
2017-03-24,0.04211106086614015,2.682914194814635
2017-03-31,0.11777924700368522,2.998905808455401
2017-04-07,0.10094651550526852,3.3016349001474836
2017-04-14,0.04393125223198,3.4466798557237706
2017-04-21,0.035738297624123956,3.5698583262226995
2017-04-28,0.26798096913568337,4.526512420160947
2017-05-05,0.48546870971054423,6.7239925642652345
2017-05-12,0.34943408316896046,9.073584741194164
2017-05-19,0.35406105038715985,12.286187685438277
2017-05-26,0.028749149447059367,12.639405131341562
2017-06-02,0.21692236617752422,15.381174799508514
2017-06-09,0.10990490989128422,17.071641429870592
2017-06-16,0.026657813190682174,17.526734057966394
2017-06-23,0.08941421330353606,19.09387319553975
2017-06-30,-0.14301641388035818,16.363135924027358
2017-07-07,-0.05397931155247151,15.479865112008847
2017-07-14,-0.1712383067955727,12.829119220804593
2017-07-21,0.0950223380618511,14.048172124439679
2017-07-28,-0.041307142308194045,13.467882279325444
2017-08-04,0.09027294041108022,14.683667613790433
2017-08-11,0.21053661770979828,17.775117328772776
2017-08-18,-0.021409172868755297,17.394566769118672
2017-08-25,0.20481229260126346,20.95718786790762
2017-09-01,0.20284634252684,25.20827677656055
2017-09-08,-0.17877360819187102,20.701702180915472
2017-09-15,-0.16750420894612353,17.234079933262986
2017-09-22,0.00934441157398256,17.39512226925831
2017-09-29,0.10413775715522096,19.206611287819705
2017-10-06,0.059349956830633786,20.346522838614565
2017-10-13,0.1376703884607149,23.14763654163144
2017-10-20,-0.05926722940008374,21.775740256648806
2017-10-27,-0.03443034288587769,21.02599405301858
2017-11-03,0.06447239267238797,22.381590197932088
2017-11-10,0.007284249714967232,22.544623289951886
2017-11-17,0.13314798267975542,25.54639440128401
2017-11-24,0.2025944474707258,30.72195205988139
2017-12-01,0.18448511070910664,36.38969478684847
2017-12-08,0.2394024069039572,45.101475305320385
2017-12-15,0.6030275772023803,72.29890868694072
2017-12-22,0.08528828201706908,78.46515840055885
2017-12-29,0.2865750573633999,100.95131567022726
2018-01-05,0.2761618449928156,128.83021726016935
2018-01-12,-0.07563611940221443,119.08599956486596
2018-01-19,-0.2016435710388116,95.07307335188003
2018-01-26,-0.07055159198842004,88.36551667167305
2018-02-02,-0.22882398490079928,68.14536701904281
2018-02-09,0.028784274713003793,70.10688198373741
2018-02-16,0.15225705250182409,80.7811491946745
2018-02-23,-0.07999947238102194,74.31869988076792
2018-03-02,-0.011210429573991237,73.48555532972398
2018-03-09,-0.12526458723753628,64.28041757342497
2018-03-16,-0.15777238612344235,54.138742711854455
2018-03-23,-0.02913754977504787,52.56127240132928
2018-03-30,-0.23588970349577912,40.16260943921884
2018-04-06,-0.04415611493071217,38.38918464090339
2018-04-13,0.26750078879802075,48.658321813657906
2018-04-20,0.29095132029977916,62.815524788913216
2018-04-27,-0.021637167062553225,61.456374784933544
2018-05-04,0.12274294031813768,68.99971092732974
2018-05-11,-0.18101277364072588,56.50988187196548
2018-05-18,-0.0015402396438706299,56.422843111635835
2018-05-25,-0.12224622410592616,49.52536358791729
2018-06-01,0.0002659579580434068,49.538535252488494
2018-06-08,0.03177876149020391,51.11280854885138
2018-06-15,-0.18519151107171195,41.64715029857048
2018-06-22,-0.08069550198307784,38.28641259906264
2018-06-29,-0.03802788106101987,36.83046145449236
